lon,lat,series_id,study_id,spatial_unit,variable,taxonname,species_code,site_number,unit,ott_id,name_cleaned,ncbi_id,genus,family,order,class,phylum,kingdom,taxon_rank
13.216667,-5.65,seriesM04018_site001_speciesCOEBOT_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Coelocaryon botryoides,COEBOT,001,% individuals fruiting,6028268,Coelocaryon botryoides,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesCOLBRU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Cola bruneelii,COLBRU,001,% individuals fruiting,6118735,Cola bruneelii,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesCORPAN_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Corynanthe paniculata,CORPAN,001,% individuals fruiting,240337,Corynanthe paniculata,170032,Corynanthe,Rubiaceae,Gentianales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesDACBUE_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Dacryodes buettneri,DACBUE,001,% individuals fruiting,968501,Dacryodes buettneri,246364,Dacryodes,Burseraceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesDEILAU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Deinbollia laurentii,DEILAU,001,% individuals fruiting,6127088,Deinbollia laurentii,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesDIAEXC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Dialium excelsum,DIAEXC,001,% individuals fruiting,3916879,Dialium excelsum,1608024,Dialium,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesDIAPAC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Dialium pachyphyllum,DIAPAC,001,% individuals fruiting,3916875,Dialium pachyphyllum,1321797,Dialium,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesDISCAL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Discoglypremna caloneura,DISCAL,001,% individuals fruiting,190677,Discoglypremna caloneura,316671,Discoglypremna,Euphorbiaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesENTANG_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Entandrophragma angolense,ENTANG,001,% individuals fruiting,923419,Entandrophragma angolense,587577,Entandrophragma,Meliaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesERIMIC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Eriocoelum microspermum,ERIMIC,001,% individuals fruiting,892501,Eriocoelum microspermum,556965,Eriocoelum,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesERYDRO_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Erythrina droogmansiana,ERYDRO,001,% individuals fruiting,3921522,Erythrina droogmansiana,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesERYSUA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Erythrophleum suaveolens,ERYSUA,001,% individuals fruiting,753426,Erythrophleum suaveolens,162772,Erythrophleum,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesFUNELA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Funtumia elastica,FUNELA,001,% individuals fruiting,280757,Funtumia elastica,69379,Funtumia,Apocynaceae,Gentianales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesGANGIG_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Ganophyllum giganteum,GANGIG,001,% individuals fruiting,6127167,Ganophyllum giganteum,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesGAREPU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Garcinia epunctata,GAREPU,001,% individuals fruiting,6099699,Garcinia epunctata,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesHARMAD_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Harungana madagascariensis,HARMAD,001,% individuals fruiting,324228,Harungana madagascariensis,198768,Harungana,Hypericaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesHEXCRI_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Hexalobus crispiflorus,HEXCRI,001,% individuals fruiting,6284,Hexalobus crispiflorus,489330,Hexalobus,Annonaceae,Magnoliales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesHOLGRA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Holoptelea grandis,HOLGRA,001,% individuals fruiting,5519931,Holoptelea grandis,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesHUAGAB_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Hua gaboni,HUAGAB,001,% individuals fruiting,481690,Hua gabonii,124940,Hua,Huaceae,Oxalidales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesHYLGAB_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Hylodendron gabunense,HYLGAB,001,% individuals fruiting,169751,Hylodendron gabunense,162800,Hylodendron,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesHYMULM_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Hymenocardia ulmoides,HYMULM,001,% individuals fruiting,660715,Hymenocardia ulmoides,992715,Hymenocardia,Phyllanthaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesIRVGRA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Irvingia grandifolia,IRVGRA,001,% individuals fruiting,3909974,Irvingia grandifolia,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesISODEW_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Isolona dewevrei,ISODEW,001,% individuals fruiting,379890,Isolona dewevrei,493320,Isolona,Annonaceae,Magnoliales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesKLAGAB_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Klainedoxa gabonensis,KLAGAB,001,% individuals fruiting,1053591,Klainedoxa gabonensis,289639,Klainedoxa,Irvingiaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesLANWEL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Lannea welwitschii,LANWEL,001,% individuals fruiting,1032679,Lannea welwitschii,289718,Lannea,Anacardiaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesLOVTRI_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Lovoa trichilioides,LOVTRI,001,% individuals fruiting,705260,Lovoa trichilioides,587580,Lovoa,Meliaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMACMON_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Macaranga monandra,MACMON,001,% individuals fruiting,914574,Macaranga monandra,396468,Macaranga,Euphorbiaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMARGLA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Maranthes glabra,MARGLA,001,% individuals fruiting,778865,Maranthes glabra,692128,Maranthes,Chrysobalanaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMARTOM_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Markhamia tomentosa,MARTOM,001,% individuals fruiting,6080485,Markhamia tomentosa,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesMICPUB_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Microdesmis puberula,MICPUB,001,% individuals fruiting,31619,Microdesmis puberula,124871,Microdesmis,Pandaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMILEXC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Milicia excelsa,MILEXC,001,% individuals fruiting,864437,Milicia excelsa,58664,Milicia,Moraceae,Rosales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMONANG_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Monodora angolensis,MONANG,001,% individuals fruiting,379912,Monodora angolensis,493329,Monodora,Annonaceae,Magnoliales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMUSCEC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Musanga cecropioides,MUSCEC,001,% individuals fruiting,4729816,Musanga cecropioides,1317686,Musanga,Urticaceae,Rosales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesMYRARB_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Myrianthus arboreus,MYRARB,001,% individuals fruiting,5922343,Myrianthus arboreus,1781621,Myrianthus,Urticaceae,Rosales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesNEWLEU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Newtonia leucocarpa,NEWLEU,001,% individuals fruiting,3918831,Newtonia leucocarpa,1317867,Newtonia,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesONCWEL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Oncoba welwitschii,ONCWEL,001,% individuals fruiting,992972,Caloncoba welwitschii,312427,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesONGGOR_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Ongokea gore,ONGGOR,001,% individuals fruiting,946308,Ongokea gore,350425,Ongokea,Aptandraceae,Santalales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPARBRA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Paropsia braunii,PARBRA,001,% individuals fruiting,566881,Paropsia braunii,343961,Paropsia,Passifloraceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPARFIL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Parkia filicoidea,PARFIL,001,% individuals fruiting,3918887,Parkia filicoidea,1905027,Parkia,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPAUMAC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pausinystalia macroceras,PAUMAC,001,% individuals fruiting,815046,Corynanthe macroceras,170029,Corynanthe,Rubiaceae,Gentianales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPENEET_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pentaclethra eetveldeana,PENEET,001,% individuals fruiting,659681,Pentaclethra eetveldeana,204975,Pentaclethra,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPETMAC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Petersianthus macrocarpus,PETMAC,001,% individuals fruiting,333398,Petersianthus macrocarpus,372763,Petersianthus,Lecythidaceae,Ericales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPIPAFR_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Piptadeniastrum africanum,PIPAFR,001,% individuals fruiting,213982,Piptadeniastrum africanum,148720,Piptadeniastrum,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPNCMAC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pentaclethra macrophylla,PNCMAC,001,% individuals fruiting,788558,Pentaclethra macrophylla,148716,Pentaclethra,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPRIBAL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Prioria balsamifera,PRIBAL,001,% individuals fruiting,179194,Prioria balsamifera,162785,Prioria,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPRIOXY_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Prioria oxyphylla,PRIOXY,001,% individuals fruiting,481934,Prioria oxyphylla,327139,Prioria,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPSEMIC_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pseudospondias microcarpa,PSEMIC,001,% individuals fruiting,4728705,Pseudospondias microcarpa,1321805,Pseudospondias,Anacardiaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPTEHYL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pteleopsis hylodendron,PTEHYL,001,% individuals fruiting,6119977,Terminalia hylodendron,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesPTETIN_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pterocarpus tinctorius,PTETIN,001,% individuals fruiting,158693,Pterocarpus tinctorius,1071202,Pterocarpus,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesPYCANG_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Pycnanthus angolensis,PYCANG,001,% individuals fruiting,206489,Pycnanthus angolensis,224864,Pycnanthus,Myristicaceae,Magnoliales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesQUAUND_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Quassia undulata,QUAUND,001,% individuals fruiting,6128077,Quassia undulata,1899180,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesRICHEU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Ricinodendron heudelotii,RICHEU,001,% individuals fruiting,976414,Ricinodendron heudelotii,316919,Ricinodendron,Euphorbiaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesSCOKLA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Scottellia klaineana,SCOKLA,001,% individuals fruiting,4730042,Scottellia klaineana,1317708,Scottellia,Achariaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesSTAKAM_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Staudtia kamerunensis,STAKAM,001,% individuals fruiting,377618,Staudtia kamerunensis,224908,Staudtia,Myristicaceae,Magnoliales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesSTEDAW_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Sterculia dawei,STEDAW,001,% individuals fruiting,6118965,Sterculia dawei,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesSTRGRA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Strombosia grandifolia,STRGRA,001,% individuals fruiting,445142,Strombosia grandifolia,397404,Strombosia,Strombosiaceae,Santalales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesSYMGLO_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Symphonia globulifera,SYMGLO,001,% individuals fruiting,978306,Symphonia globulifera,156483,Symphonia,Clusiaceae,Malpighiales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesTABCRA_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Tabernaemontana crassa,TABCRA,001,% individuals fruiting,312303,Tabernaemontana crassa,761062,Tabernaemontana,Apocynaceae,Gentianales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesTERSUP_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Terminalia superba,TERSUP,001,% individuals fruiting,3933437,Terminalia superba,798610,Terminalia,Combretaceae,Myrtales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesTETDID_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Tetrorchidium didymostemon,TETDID,001,% individuals fruiting,3911018,Tetrorchidium didymostemon,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesTETTET_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Tetrapleura tetraptera,TETTET,001,% individuals fruiting,213992,Tetrapleura tetraptera,148728,Tetrapleura,Fabaceae,Fabales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesTRIACU_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Trichoscypha acuminata,TRIACU,001,% individuals fruiting,982263,Trichoscypha acuminata,289776,Trichoscypha,Anacardiaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesTRIGIL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Trichilia gilgiana,TRIGIL,001,% individuals fruiting,6125020,Trichilia gilgiana,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesTRIMAD_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Trilepisium madagascariense,TRIMAD,001,% individuals fruiting,615044,Trilepisium madagascariense,241931,Trilepisium,Moraceae,Rosales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesVITWEL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Vitex welwitschii,VITWEL,001,% individuals fruiting,6086881,Vitex welwitschii,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesXYLWIL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Xylopia wilwerthii,XYLWIL,001,% individuals fruiting,3868047,Xylopia wilwerthii,NA,NA,NA,NA,NA,NA,NA,NA
13.216667,-5.65,seriesM04018_site001_speciesZANGIL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Zanthoxylum gilletii,ZANGIL,001,% individuals fruiting,4728649,Zanthoxylum gilletii,1291627,Zanthoxylum,Rutaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
13.216667,-5.65,seriesM04018_site001_speciesZANGOL_varialbe_fruit_unit_% individuals fruiting,M04018,stand,fruit,Zanha golungensis,ZANGOL,001,% individuals fruiting,5748042,Zanha golungensis,1195022,Zanha,Sapindaceae,Sapindales,Magnoliopsida,Streptophyta,Viridiplantae,species
138.67,36.85,seriesM04032_site001_speciesFAGCRE_varialbe_seed_unit_g/m2,M04032,stand,seed,Fagus crenata,FAGCRE,001,g/m2,288140,Fagus crenata,28929,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
138.67,36.85,seriesM04032_site002_speciesFAGCRE_varialbe_seed_unit_g/m2,M04032,stand,seed,Fagus crenata,FAGCRE,002,g/m2,288140,Fagus crenata,28929,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
10.296908,43.94214,seriesA00007_site001_speciesFAGSYL_varialbe_pollen_unit_grains/m3,A00007,region,pollen,Fagus sylvatica,FAGSYL,001,grains/m3,774712,Fagus sylvatica,28930,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
11.2558,43.769566,seriesA00007_site002_speciesFAGSYL_varialbe_pollen_unit_grains/m3,A00007,region,pollen,Fagus sylvatica,FAGSYL,002,grains/m3,774712,Fagus sylvatica,28930,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
10.900851,43.928235,seriesA00007_site003_speciesFAGSYL_varialbe_pollen_unit_grains/m3,A00007,region,pollen,Fagus sylvatica,FAGSYL,003,grains/m3,774712,Fagus sylvatica,28930,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
10.792797,43.895658,seriesA00007_site004_speciesFAGSYL_varialbe_pollen_unit_grains/m3,A00007,region,pollen,Fagus sylvatica,FAGSYL,004,grains/m3,774712,Fagus sylvatica,28930,Fagus,Fagaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,species
20.32,67.98,seriesA00011_site001_speciesPICABI_varialbe_pollen_unit_grains/m2,A00011,region,pollen,Picea abies,PICABI,001,grains/m2,517943,Picea abies,3329,Picea,Pinaceae,Pinales,Pinopsida,Streptophyta,Viridiplantae,species
20.32,67.98,seriesA00011_site002_speciesALNSPP_varialbe_pollen_unit_grains/m2,A00011,region,pollen,Alnus spp.,ALNSPP,002,grains/m2,791135,Alnus spp.,3515,Alnus,Betulaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,genus
20.32,67.98,seriesA00011_site003_speciesBETSPP_varialbe_pollen_unit_grains/m2,A00011,region,pollen,Betula spp.,BETSPP,003,grains/m2,267715,Betula spp.,3504,Betula,Betulaceae,Fagales,Magnoliopsida,Streptophyta,Viridiplantae,genus
